customer_id,recency,frequency,monetary,R_score,F_score,M_score,segment,primary_country,total_transactions,unique_invoices,unique_products,first_purchase,last_purchase,customer_lifespan_days
12562,7,9,4426.92,5,5,5,Champions,FRANCE,198,9,112,2010-09-30 13:13:00,2011-12-01 17:20:00,427
12563,408,1,221.24,2,1,1,Lost,ITALY,12,1,12,2010-10-27 09:52:00,2010-10-27 09:52:00,0
12564,260,1,402.9,2,1,2,Lost,FRANCE,20,1,20,2011-03-23 14:55:00,2011-03-23 14:55:00,0
12565,288,1,145.92,2,1,1,Lost,SAUDI ARABIA,9,1,9,2011-02-24 10:34:00,2011-02-24 10:34:00,0
12566,85,1,297.65,3,1,2,Potential Loyalists,GERMANY,18,1,18,2011-09-14 14:30:00,2011-09-14 14:30:00,0
12567,22,15,10741.48,4,5,5,Champions,FRANCE,543,15,364,2010-02-11 10:30:00,2011-11-17 11:02:00,644
12568,644,1,52.0,1,1,1,Lost,GERMANY,4,1,4,2010-03-05 09:15:00,2010-03-05 09:15:00,0
12569,1,32,3152.69,5,5,5,Champions,GERMANY,157,32,91,2011-04-01 13:47:00,2011-12-07 16:24:00,250
12570,681,1,77.52,1,1,1,Lost,SPAIN,1,1,1,2010-01-26 17:28:00,2010-01-26 17:28:00,0
12571,39,2,519.61,4,2,2,Potential Loyalists,FRANCE,34,2,31,2011-08-10 12:35:00,2011-10-31 10:19:00,81
12572,8,2,912.42,5,2,3,Potential Loyalists,GERMANY,58,2,52,2011-10-19 08:20:00,2011-12-01 09:20:00,43
12573,226,5,717.41,2,4,3,At Risk,FRANCE,119,5,107,2010-08-31 17:25:00,2011-04-26 15:52:00,237
12574,315,1,182.45,2,1,1,Lost,FRANCE,10,1,10,2011-01-28 09:20:00,2011-01-28 09:20:00,0
12575,456,2,568.82,1,2,2,At Risk,FRANCE,36,2,33,2010-07-01 09:15:00,2010-09-08 13:09:00,69
12576,35,8,2062.72,4,4,4,Champions,POLAND,141,8,113,2010-07-01 13:46:00,2011-11-04 10:11:00,490
12577,34,8,1613.15,4,4,4,Champions,FRANCE,297,8,258,2009-12-03 19:31:00,2011-11-04 13:24:00,700
12578,20,4,4026.45,4,3,5,Big Spenders,ITALY,168,4,148,2010-09-22 11:19:00,2011-11-18 13:30:00,422
12579,77,1,386.42,3,1,2,Potential Loyalists,FRANCE,28,1,28,2011-09-22 17:15:00,2011-09-22 17:15:00,0
12580,246,2,962.9,2,2,3,At Risk,GERMANY,56,2,51,2010-05-12 11:45:00,2011-04-07 10:24:00,329
12581,39,1,179.71,4,1,1,Potential Loyalists,GERMANY,14,1,14,2011-10-31 08:56:00,2011-10-31 08:56:00,0
12582,238,4,1820.4,2,3,4,At Risk,FINLAND,101,4,87,2010-05-11 09:55:00,2011-04-15 08:45:00,338
12583,2,27,12493.58,5,5,5,Champions,FRANCE,419,27,140,2009-12-06 11:57:00,2011-12-07 08:07:00,730
12584,3,9,2254.15,5,5,4,Champions,ITALY,95,9,43,2011-03-04 15:15:00,2011-12-06 09:35:00,276
12585,233,2,1824.1,2,2,4,At Risk,GERMANY,85,2,76,2010-12-23 12:58:00,2011-04-19 13:39:00,117
12586,16,4,2062.67,5,3,4,Big Spenders,ITALY,94,4,82,2009-12-16 13:15:00,2011-11-22 16:24:00,706
12587,7,1,104.0,5,1,1,Potential Loyalists,FINLAND,3,1,3,2011-12-02 12:47:00,2011-12-02 12:47:00,0
12588,38,3,718.78,4,3,3,Loyal Customers,FINLAND,42,3,30,2010-04-21 12:22:00,2011-10-31 15:01:00,558
12589,28,6,3294.91,4,4,5,Champions,FRANCE,173,6,119,2010-01-19 12:26:00,2011-11-11 10:19:00,660
12590,210,1,9341.26,2,1,5,Big Spenders,GERMANY,67,1,67,2011-05-12 14:46:00,2011-05-12 14:46:00,0
12591,316,3,1114.95,2,3,3,At Risk,ITALY,65,3,62,2010-10-27 10:42:00,2011-01-26 14:35:00,91
12592,91,4,1723.64,3,3,4,Big Spenders,GERMANY,76,4,40,2010-07-08 14:06:00,2011-09-08 15:04:00,427
12593,108,3,382.1,3,3,2,Loyal Customers,FRANCE,20,3,13,2011-05-05 09:29:00,2011-08-23 12:43:00,110
12594,37,14,4890.11,4,5,5,Champions,ITALY,193,14,77,2010-03-03 13:51:00,2011-11-02 12:20:00,608
12595,504,1,281.02,1,1,1,Lost,GERMANY,18,1,18,2010-07-23 09:10:00,2010-07-23 09:10:00,0
12596,50,2,450.27,4,2,2,Potential Loyalists,SPAIN,25,2,24,2011-04-11 13:22:00,2011-10-19 13:02:00,190
12597,18,4,3195.22,5,3,5,Big Spenders,SPAIN,202,4,183,2011-03-16 14:00:00,2011-11-20 13:33:00,248
12598,9,10,4192.09,5,5,5,Champions,FRANCE,199,10,129,2010-03-01 09:58:00,2011-11-30 12:18:00,639
12599,28,13,2026.72,4,5,4,Champions,FRANCE,120,13,46,2010-05-11 10:42:00,2011-11-10 13:34:00,548
12600,28,21,4390.42,4,5,5,Champions,GERMANY,110,21,52,2009-12-07 13:37:00,2011-11-11 10:29:00,703
12601,189,6,573.26,2,4,2,At Risk,GERMANY,28,6,23,2010-10-31 10:57:00,2011-06-03 10:17:00,214
12602,58,1,153.12,4,1,1,Potential Loyalists,FRANCE,12,1,12,2011-10-12 11:22:00,2011-10-12 11:22:00,0
12603,21,1,613.2,4,1,3,Potential Loyalists,GERMANY,1,1,1,2011-11-18 10:42:00,2011-11-18 10:42:00,0
12604,78,2,236.18,3,2,1,Potential Loyalists,FRANCE,15,2,14,2011-03-23 12:06:00,2011-09-21 14:08:00,182
12605,375,3,1124.95,2,3,3,At Risk,GERMANY,72,3,62,2010-09-07 14:21:00,2010-11-28 14:18:00,81
12606,681,1,21.0,1,1,1,Lost,SPAIN,1,1,1,2010-01-26 16:23:00,2010-01-26 16:23:00,0
12607,59,1,1579.51,3,1,4,Big Spenders,USA,101,1,101,2011-10-10 16:06:00,2011-10-10 16:06:00,0
12608,404,1,415.79,2,1,2,Lost,UNITED KINGDOM,16,1,16,2010-10-31 10:49:00,2010-10-31 10:49:00,0
12609,77,9,3021.86,3,5,5,Big Spenders,GERMANY,166,9,128,2009-12-20 13:30:00,2011-09-22 16:34:00,641
12610,22,4,1747.54,4,3,4,Big Spenders,ITALY,102,4,84,2011-08-05 13:52:00,2011-11-17 09:34:00,103
12611,51,1,1193.32,4,1,3,Potential Loyalists,ITALY,65,1,65,2011-10-18 13:12:00,2011-10-18 13:12:00,0
12612,73,1,668.04,3,1,3,Potential Loyalists,GERMANY,18,1,18,2011-09-26 15:35:00,2011-09-26 15:35:00,0
12613,56,9,6277.37,4,5,5,Champions,GERMANY,317,9,217,2009-12-14 13:10:00,2011-10-13 14:59:00,668
12614,277,1,315.6,2,1,2,Lost,GERMANY,20,1,20,2011-03-07 10:22:00,2011-03-07 10:22:00,0
12615,1,8,5362.98,5,4,5,Champions,FRANCE,264,8,197,2010-03-18 14:09:00,2011-12-07 15:02:00,629
12616,94,3,1023.1,3,3,3,Loyal Customers,FRANCE,51,3,31,2010-11-16 11:38:00,2011-09-05 15:17:00,293
12617,28,1,352.98,4,1,2,Potential Loyalists,FRANCE,41,1,39,2011-11-10 14:39:00,2011-11-10 14:39:00,0
12618,21,1,137.31,4,1,1,Potential Loyalists,ITALY,10,1,10,2011-11-18 11:10:00,2011-11-18 11:10:00,0
12619,15,9,3085.7,5,5,5,Champions,GERMANY,92,9,53,2010-05-28 12:52:00,2011-11-23 14:52:00,544
12620,14,3,1303.41,5,3,4,Big Spenders,FRANCE,91,3,88,2011-05-19 12:10:00,2011-11-25 10:20:00,189
12621,1,35,22097.2,5,5,5,Champions,GERMANY,724,35,343,2010-02-09 12:01:00,2011-12-08 11:25:00,666
12622,231,1,162.1,2,1,1,Lost,GERMANY,10,1,10,2011-04-21 16:39:00,2011-04-21 16:39:00,0
12623,275,7,3315.84,2,4,5,At Risk,GERMANY,166,7,111,2010-01-12 11:45:00,2011-03-08 13:50:00,420
12624,105,2,569.13,3,2,2,Potential Loyalists,FRANCE,36,2,35,2011-06-15 12:34:00,2011-08-25 15:04:00,71
12625,211,4,4678.88,2,3,5,At Risk,GERMANY,179,4,143,2010-04-22 11:33:00,2011-05-12 09:54:00,384
12626,22,9,5954.48,4,5,5,Champions,GERMANY,285,9,231,2011-01-17 11:01:00,2011-11-16 16:06:00,303
12627,10,6,4082.53,5,4,5,Champions,GERMANY,224,6,161,2011-07-22 13:59:00,2011-11-29 12:07:00,129
12628,3,3,732.46,5,3,3,Loyal Customers,GERMANY,38,3,33,2011-10-06 09:28:00,2011-12-05 13:15:00,60
12629,385,2,1198.22,2,2,3,At Risk,SWEDEN,43,2,39,2010-10-12 16:40:00,2010-11-19 09:18:00,37
12630,9,2,1030.88,5,2,3,Potential Loyalists,FINLAND,62,2,59,2011-10-27 10:41:00,2011-11-30 10:48:00,34
12631,56,6,3321.57,4,4,5,Champions,FINLAND,182,6,130,2010-01-15 14:50:00,2011-10-13 13:53:00,635
12632,520,2,714.88,1,2,3,At Risk,GERMANY,33,2,31,2010-05-24 09:07:00,2010-07-07 09:39:00,44
12633,58,7,5156.16,4,4,5,Champions,GERMANY,299,7,219,2010-07-02 11:44:00,2011-10-12 11:40:00,466
12634,547,1,360.0,1,1,2,Lost,USA,19,1,19,2010-06-09 15:41:00,2010-06-09 15:41:00,0
12635,89,4,2624.41,3,3,4,Big Spenders,GERMANY,175,4,158,2010-09-09 10:50:00,2011-09-11 11:04:00,367
12637,66,12,8085.81,3,5,5,Big Spenders,FRANCE,611,12,294,2010-06-14 13:36:00,2011-10-03 13:46:00,476
12638,32,2,681.49,4,2,3,Potential Loyalists,SWEDEN,46,2,46,2010-03-10 10:30:00,2011-11-06 13:11:00,606
12639,238,3,1072.37,2,3,3,At Risk,SWEDEN,61,3,57,2010-03-22 09:05:00,2011-04-15 12:48:00,389
12640,23,3,994.58,4,3,3,Loyal Customers,FRANCE,50,3,46,2011-09-19 12:01:00,2011-11-16 11:52:00,57
12641,114,1,145.9,3,1,1,Potential Loyalists,SWEDEN,9,1,9,2011-08-16 13:26:00,2011-08-16 13:26:00,0
12642,24,3,905.26,4,3,3,Loyal Customers,GERMANY,44,3,38,2011-08-24 09:23:00,2011-11-14 15:03:00,82
12643,127,11,7803.82,3,5,5,Big Spenders,FRANCE,42,11,13,2010-04-07 14:16:00,2011-08-03 12:56:00,482
12644,129,4,1900.49,3,3,4,Big Spenders,GERMANY,110,4,105,2010-01-14 13:02:00,2011-08-02 10:33:00,564
12645,33,8,3215.3,4,4,5,Champions,GERMANY,152,8,110,2010-02-09 10:49:00,2011-11-06 12:38:00,635
12646,4,2,1346.97,5,2,4,Big Spenders,USA,45,2,43,2011-10-21 12:52:00,2011-12-05 10:14:00,44
12647,21,35,14109.55,4,5,5,Champions,GERMANY,484,35,239,2010-01-13 15:06:00,2011-11-17 12:56:00,672
12648,154,4,1039.0,3,3,3,Loyal Customers,GERMANY,61,4,37,2010-01-07 18:38:00,2011-07-08 11:55:00,546
12649,106,8,2096.65,3,4,4,Big Spenders,GERMANY,112,8,93,2010-01-12 17:24:00,2011-08-24 14:41:00,588
12650,2,1,242.44,5,1,1,Potential Loyalists,FRANCE,19,1,19,2011-12-06 16:34:00,2011-12-06 16:34:00,0
12651,334,4,377.75,2,3,2,At Risk,FRANCE,30,4,30,2010-08-31 15:21:00,2011-01-09 12:46:00,130
12652,330,2,891.03,2,2,3,At Risk,FRANCE,50,2,50,2010-10-01 15:16:00,2011-01-12 15:00:00,102
12653,148,3,4160.83,3,3,5,Big Spenders,ISRAEL,86,3,76,2010-07-01 09:56:00,2011-07-14 10:41:00,378
12654,10,5,529.98,5,4,2,Champions,GERMANY,34,5,30,2011-02-17 13:16:00,2011-11-29 10:10:00,284
12655,423,1,243.35,1,1,1,Lost,FRANCE,15,1,15,2010-10-12 09:17:00,2010-10-12 09:17:00,0
12656,16,8,5723.83,5,4,5,Champions,FRANCE,239,8,173,2010-05-26 09:00:00,2011-11-22 13:42:00,545
12657,10,4,1427.18,5,3,4,Big Spenders,FRANCE,44,4,34,2011-09-22 11:40:00,2011-11-28 15:47:00,67
12658,18,1,632.05,5,1,3,Potential Loyalists,GERMANY,35,1,35,2011-11-21 10:22:00,2011-11-21 10:22:00,0
12659,29,1,73.68,4,1,1,Potential Loyalists,FRANCE,4,1,4,2011-11-10 11:53:00,2011-11-10 11:53:00,0
12660,10,1,227.1,5,1,1,Potential Loyalists,FRANCE,12,1,12,2011-11-28 13:26:00,2011-11-28 13:26:00,0
12661,435,1,162.0,1,1,1,Lost,SWEDEN,11,1,11,2010-09-29 16:46:00,2010-09-29 16:46:00,0
12662,0,20,6130.54,5,5,5,Champions,GERMANY,372,20,162,2010-04-01 09:50:00,2011-12-09 11:59:00,617
12663,624,2,185.4,1,2,1,At Risk,GERMANY,8,2,8,2010-02-09 14:28:00,2010-03-25 09:40:00,43
12664,7,11,5420.04,5,5,5,Champions,FINLAND,34,11,9,2009-12-13 10:28:00,2011-12-01 17:07:00,718
12665,324,3,259.6,2,3,1,At Risk,GERMANY,14,3,12,2010-02-08 15:11:00,2011-01-19 08:34:00,344
12666,393,1,1248.42,2,1,4,Big Spenders,ISRAEL,31,1,31,2010-11-10 16:40:00,2010-11-10 16:40:00,0
12667,57,1,460.13,4,1,2,Potential Loyalists,FINLAND,32,1,32,2011-10-12 17:00:00,2011-10-12 17:00:00,0
12668,11,9,9906.03,5,5,5,Champions,GERMANY,527,9,262,2010-01-31 15:45:00,2011-11-28 10:56:00,665
12669,150,2,1427.73,3,2,4,Big Spenders,FRANCE,98,2,96,2011-03-28 10:15:00,2011-07-12 09:54:00,105
12670,9,7,3436.29,5,4,5,Champions,FRANCE,108,7,70,2010-02-11 10:13:00,2011-11-29 15:23:00,656
12671,605,1,2622.48,1,1,4,Big Spenders,GERMANY,45,1,45,2010-04-12 16:30:00,2010-04-12 16:30:00,0
12672,329,2,407.05,2,2,2,At Risk,FRANCE,21,2,21,2010-04-23 09:57:00,2011-01-14 09:20:00,265
12673,4,3,1140.02,5,3,3,Loyal Customers,GERMANY,72,3,67,2010-11-03 10:46:00,2011-12-04 13:55:00,396
12674,38,4,1844.6,4,3,4,Big Spenders,FRANCE,79,4,51,2011-05-16 09:10:00,2011-11-01 12:12:00,169
12675,553,2,873.25,1,2,3,At Risk,ITALY,111,2,110,2010-05-10 16:44:00,2010-06-04 09:49:00,24
12676,24,10,2333.09,4,5,4,Champions,SWEDEN,97,10,66,2010-08-13 13:29:00,2011-11-15 12:25:00,458
12677,554,2,359.1,1,2,2,At Risk,FRANCE,19,2,12,2010-02-11 13:55:00,2010-06-02 14:30:00,111
12678,41,15,32595.18,4,5,5,Champions,FRANCE,364,15,197,2010-01-07 16:46:00,2011-10-28 13:04:00,658
12679,58,4,951.02,4,3,3,Loyal Customers,FRANCE,44,4,42,2011-03-01 12:26:00,2011-10-12 12:30:00,225
12680,0,4,790.81,5,3,3,Loyal Customers,FRANCE,49,4,32,2011-08-18 15:44:00,2011-12-09 12:50:00,112
12681,14,44,26936.76,5,5,5,Champions,FRANCE,1379,44,458,2009-12-13 13:31:00,2011-11-25 11:33:00,711
12682,3,51,20736.22,5,5,5,Champions,FRANCE,941,51,326,2009-12-01 09:28:00,2011-12-06 10:00:00,735
12683,3,20,10445.7,5,5,5,Champions,FRANCE,468,20,235,2009-12-13 15:01:00,2011-12-05 16:28:00,722
12684,7,6,2073.63,5,4,4,Champions,FRANCE,98,6,59,2011-05-10 12:55:00,2011-12-02 09:53:00,205
12685,27,6,2575.08,4,4,4,Champions,FRANCE,151,6,116,2011-09-07 10:28:00,2011-11-11 13:46:00,65
12686,371,1,71.14,2,1,1,Lost,FRANCE,6,1,6,2010-12-03 09:51:00,2010-12-03 09:51:00,0
12687,480,1,1858.91,1,1,4,Big Spenders,SWEDEN,125,1,125,2010-08-16 12:12:00,2010-08-16 12:12:00,0
12688,113,1,4873.81,3,1,5,Big Spenders,ISRAEL,171,1,171,2011-08-18 08:49:00,2011-08-18 08:49:00,0
12689,25,2,1139.61,4,2,3,Potential Loyalists,FRANCE,70,2,56,2011-08-04 10:04:00,2011-11-14 08:31:00,101
12690,205,1,335.01,2,1,2,Lost,FRANCE,15,1,15,2011-05-18 09:09:00,2011-05-18 09:09:00,0
12691,27,6,1044.4,4,4,3,Champions,FRANCE,33,6,23,2010-10-15 12:00:00,2011-11-11 16:49:00,392
12692,636,1,110.95,1,1,1,Lost,FRANCE,13,1,13,2010-03-12 14:02:00,2010-03-12 14:02:00,0
12693,126,7,1415.02,3,4,4,Big Spenders,GERMANY,72,7,62,2010-07-05 13:56:00,2011-08-04 17:51:00,395
12694,69,3,1663.35,3,3,4,Big Spenders,FRANCE,80,3,68,2010-10-14 19:39:00,2011-09-30 13:06:00,350
12695,6,7,1371.12,5,4,4,Champions,FRANCE,58,7,45,2010-02-12 13:22:00,2011-12-02 13:22:00,658
12696,434,2,731.91,1,2,3,At Risk,FINLAND,47,2,42,2010-07-19 10:02:00,2010-10-01 10:43:00,74
12697,28,3,757.59,4,3,3,Loyal Customers,SWEDEN,38,3,36,2011-06-23 15:44:00,2011-11-11 08:47:00,140
12698,589,1,285.75,1,1,2,Lost,GERMANY,15,1,15,2010-04-28 15:51:00,2010-04-28 15:51:00,0
12699,417,1,566.11,1,1,2,Lost,GERMANY,40,1,40,2010-10-18 12:07:00,2010-10-18 12:07:00,0
12700,7,4,4525.99,5,3,5,Big Spenders,FRANCE,264,4,192,2011-05-08 16:10:00,2011-12-02 10:47:00,207
12701,79,6,2248.41,3,4,4,Big Spenders,GERMANY,141,6,117,2010-03-16 13:23:00,2011-09-21 10:47:00,553
12702,19,1,201.0,4,1,1,Potential Loyalists,GERMANY,11,1,11,2011-11-20 10:36:00,2011-11-20 10:36:00,0
12703,70,4,898.53,3,3,3,Loyal Customers,GERMANY,70,4,55,2010-01-24 12:05:00,2011-09-29 17:52:00,613
12704,6,8,1740.84,5,4,4,Champions,FINLAND,81,8,63,2011-06-23 10:20:00,2011-12-02 13:15:00,162
12705,14,13,11114.1,5,5,5,Champions,GERMANY,590,13,319,2010-06-24 09:51:00,2011-11-24 13:17:00,518
12707,291,1,603.42,2,1,3,Lost,FRANCE,33,1,33,2011-02-21 08:38:00,2011-02-21 08:38:00,0
12708,29,18,4559.66,4,5,5,Champions,GERMANY,278,18,129,2009-12-18 10:25:00,2011-11-10 09:52:00,691
12709,14,33,29571.76,5,5,5,Champions,GERMANY,481,33,188,2009-12-09 13:49:00,2011-11-24 15:38:00,715
12710,96,3,1023.02,3,3,3,Loyal Customers,GERMANY,74,3,74,2011-05-22 14:05:00,2011-09-04 12:00:00,104
12711,611,2,1213.05,1,2,4,At Risk,GERMANY,58,2,55,2010-02-01 11:30:00,2010-04-07 11:59:00,65
12712,28,21,5985.03,4,5,5,Champions,GERMANY,235,21,125,2009-12-09 10:46:00,2011-11-11 08:19:00,701
12713,0,1,794.55,5,1,3,Potential Loyalists,GERMANY,37,1,37,2011-12-09 12:16:00,2011-12-09 12:16:00,0
12714,8,12,12815.71,5,5,5,Champions,FRANCE,684,12,435,2009-12-04 10:00:00,2011-11-30 15:43:00,726
12715,105,1,263.36,3,1,1,Potential Loyalists,SWEDEN,19,1,19,2011-08-25 15:22:00,2011-08-25 15:22:00,0
12716,3,2,963.49,5,2,3,Potential Loyalists,FRANCE,67,2,59,2011-07-29 13:28:00,2011-12-06 08:55:00,129
12717,150,3,1058.91,3,3,3,Loyal Customers,GREECE,68,3,59,2010-04-28 14:34:00,2011-07-11 14:47:00,439
12718,70,1,202.25,3,1,1,Potential Loyalists,FRANCE,18,1,18,2011-09-29 16:38:00,2011-09-29 16:38:00,0
12719,4,2,572.95,5,2,2,Potential Loyalists,FRANCE,37,2,33,2011-10-05 14:50:00,2011-12-04 13:45:00,59
12720,2,29,6905.28,5,5,5,Champions,GERMANY,464,29,261,2010-07-21 09:46:00,2011-12-07 08:03:00,503
12721,31,8,3635.08,4,4,5,Champions,FRANCE,231,8,182,2010-08-25 11:07:00,2011-11-08 12:13:00,440
12722,84,4,979.63,3,3,3,Loyal Customers,FRANCE,52,4,49,2011-07-12 11:55:00,2011-09-15 14:50:00,65
12723,3,5,707.07,5,4,3,Champions,FRANCE,68,5,52,2011-10-05 15:52:00,2011-12-06 10:19:00,61
12724,4,7,2083.52,5,4,4,Champions,FRANCE,122,7,93,2010-06-22 14:00:00,2011-12-04 16:02:00,530
12725,370,3,1906.76,2,3,4,At Risk,ITALY,103,3,91,2010-05-04 13:59:00,2010-12-03 15:45:00,213
12726,27,11,3690.6,4,5,5,Champions,FRANCE,168,11,62,2010-03-25 16:25:00,2011-11-11 13:35:00,595
12727,10,10,4905.53,5,5,5,Champions,FRANCE,193,10,131,2010-02-23 09:54:00,2011-11-29 11:46:00,644
12728,70,5,926.17,3,4,3,Loyal Customers,FRANCE,56,5,47,2010-11-21 11:34:00,2011-09-29 15:31:00,312
12729,113,1,417.01,3,1,2,Potential Loyalists,FRANCE,25,1,25,2011-08-18 11:40:00,2011-08-18 11:40:00,0
12730,521,1,703.25,1,1,3,Lost,GERMANY,46,1,46,2010-07-06 12:19:00,2010-07-06 12:19:00,0
12731,23,17,25631.71,4,5,5,Champions,FRANCE,392,17,136,2010-03-02 09:23:00,2011-11-16 11:59:00,624
12732,179,1,218.26,3,1,1,Potential Loyalists,FRANCE,11,1,11,2011-06-13 11:33:00,2011-06-13 11:33:00,0
12733,233,4,2424.02,2,3,4,At Risk,USA,156,4,116,2010-01-19 13:23:00,2011-04-19 16:19:00,455
12734,352,3,603.65,2,3,3,At Risk,FRANCE,18,3,16,2010-11-12 13:26:00,2010-12-22 12:47:00,39
12735,314,2,689.57,2,2,3,At Risk,FRANCE,41,2,37,2011-01-06 14:26:00,2011-01-28 13:37:00,21
12736,332,1,144.0,2,1,1,Lost,FRANCE,3,1,3,2011-01-11 07:57:00,2011-01-11 07:57:00,0
12738,371,1,137.35,2,1,1,Lost,GERMANY,10,1,10,2010-12-02 18:27:00,2010-12-02 18:27:00,0
12739,98,2,2421.23,3,2,4,Big Spenders,UNITED ARAB EMIRATES,86,2,83,2010-11-10 14:27:00,2011-09-01 17:45:00,295
12740,63,1,427.6,3,1,2,Potential Loyalists,FRANCE,27,1,27,2011-10-07 10:44:00,2011-10-07 10:44:00,0
12741,532,1,236.07,1,1,1,Lost,USA,15,1,15,2010-06-24 16:24:00,2010-06-24 16:24:00,0
12742,625,1,1201.52,1,1,4,Big Spenders,UNITED ARAB EMIRATES,67,1,67,2010-03-24 12:43:00,2010-03-24 12:43:00,0
12743,133,2,540.13,3,2,2,Potential Loyalists,UNSPECIFIED,131,2,114,2011-07-28 16:06:00,2011-07-28 16:21:00,0
12744,55,8,13158.16,4,4,5,Champions,SINGAPORE,332,8,244,2010-04-27 16:19:00,2011-10-14 14:54:00,534
12745,486,3,925.41,1,3,3,At Risk,UNITED KINGDOM,23,3,21,2010-01-26 16:22:00,2010-08-10 10:14:00,195
12746,540,1,254.55,1,1,1,Lost,UNITED KINGDOM,17,1,17,2010-06-17 10:41:00,2010-06-17 10:41:00,0
12747,1,26,8898.48,5,5,5,Champions,UNITED KINGDOM,249,26,85,2009-12-07 13:23:00,2011-12-07 14:34:00,730
12748,0,323,49564.28,5,5,5,Champions,UNITED KINGDOM,6558,323,2284,2009-12-04 17:31:00,2011-12-09 12:20:00,734
12749,3,9,6847.36,5,5,5,Champions,UNITED KINGDOM,337,9,259,2010-07-06 15:05:00,2011-12-06 09:56:00,517
12750,128,1,275.88,3,1,1,Potential Loyalists,POLAND,15,1,15,2011-08-03 09:13:00,2011-08-03 09:13:00,0
12751,444,1,268.27,1,1,1,Lost,BRAZIL,62,1,61,2010-09-21 12:49:00,2010-09-21 12:49:00,0
12752,80,1,4366.78,3,1,5,Big Spenders,NORWAY,53,1,53,2011-09-19 13:32:00,2011-09-19 13:32:00,0
12753,22,6,21429.39,4,4,5,Champions,JAPAN,197,6,132,2010-12-12 11:44:00,2011-11-17 10:52:00,339
12754,235,3,3010.74,2,3,5,At Risk,JAPAN,63,3,49,2011-02-04 10:31:00,2011-04-18 09:00:00,72
12755,280,11,5236.26,2,5,5,At Risk,JAPAN,63,11,34,2010-01-15 11:57:00,2011-03-04 12:42:00,413
12756,86,1,112.08,3,1,1,Potential Loyalists,JAPAN,4,1,4,2011-09-14 09:31:00,2011-09-14 09:31:00,0
12757,15,9,4176.75,5,5,5,Champions,PORTUGAL,358,9,235,2011-05-12 19:01:00,2011-11-24 12:30:00,195
12758,116,7,9903.24,3,4,5,Big Spenders,PORTUGAL,313,7,187,2009-12-01 14:40:00,2011-08-15 10:22:00,621
12759,51,8,4618.74,4,4,5,Champions,NETHERLANDS,294,8,205,2009-12-04 10:47:00,2011-10-18 14:49:00,683
12760,455,1,317.8,1,1,2,Lost,NETHERLANDS,20,1,20,2010-09-10 08:50:00,2010-09-10 08:50:00,0
12761,464,1,712.95,1,1,3,Lost,NETHERLANDS,25,1,25,2010-09-01 10:47:00,2010-09-01 10:47:00,0
12762,7,2,1702.52,5,2,4,Big Spenders,PORTUGAL,67,2,61,2011-11-14 14:23:00,2011-12-02 10:23:00,17
12763,137,2,494.08,3,2,2,Potential Loyalists,JAPAN,18,2,16,2010-12-05 15:46:00,2011-07-24 14:12:00,230
12764,316,1,1693.88,2,1,4,Big Spenders,LEBANON,45,1,45,2011-01-27 10:19:00,2011-01-27 10:19:00,0
12765,471,6,1299.58,1,4,4,At Risk,NETHERLANDS,62,6,48,2010-03-08 09:43:00,2010-08-24 13:51:00,169
12766,3,9,8134.99,5,5,5,Champions,PORTUGAL,396,9,252,2010-10-28 09:29:00,2011-12-06 08:46:00,403
12767,375,1,949.82,2,1,3,Lost,KOREA,43,1,43,2010-11-29 09:38:00,2010-11-29 09:38:00,0
12768,450,1,168.69,1,1,1,Lost,KOREA,10,1,10,2010-09-15 12:08:00,2010-09-15 12:08:00,0
12769,238,1,1143.6,2,1,3,Lost,BRAZIL,32,1,32,2011-04-15 10:25:00,2011-04-15 10:25:00,0
12770,210,2,3246.45,2,2,5,At Risk,JAPAN,28,2,19,2010-09-09 11:43:00,2011-05-13 09:33:00,245
12771,485,1,226.3,1,1,1,Lost,PORTUGAL,14,1,14,2010-08-11 11:51:00,2010-08-11 11:51:00,0
12772,59,1,752.47,3,1,3,Potential Loyalists,PORTUGAL,54,1,54,2011-10-11 09:19:00,2011-10-11 09:19:00,0
12773,563,1,124.25,1,1,1,Lost,PORTUGAL,6,1,6,2010-05-24 17:30:00,2010-05-24 17:30:00,0
12774,535,1,83.7,1,1,1,Lost,NETHERLANDS,5,1,5,2010-06-22 10:38:00,2010-06-22 10:38:00,0
12775,16,7,1551.12,5,4,4,Champions,NETHERLANDS,74,7,54,2010-10-26 14:24:00,2011-11-22 16:33:00,392
12776,667,1,27.5,1,1,1,Lost,PORTUGAL,3,1,3,2010-02-10 12:11:00,2010-02-10 12:11:00,0
12777,457,1,519.45,1,1,2,Lost,UNITED KINGDOM,26,1,26,2010-09-08 11:35:00,2010-09-08 11:35:00,0
12778,19,9,1541.68,4,5,4,Champions,NETHERLANDS,105,9,76,2010-04-16 09:57:00,2011-11-20 11:30:00,583
12779,37,14,6474.11,4,5,5,Champions,POLAND,269,14,142,2009-12-03 07:25:00,2011-11-02 11:43:00,699
12780,598,1,322.4,1,1,2,Lost,NETHERLANDS,19,1,19,2010-04-20 09:40:00,2010-04-20 09:40:00,0
12781,63,2,786.74,3,2,3,Potential Loyalists,CZECH REPUBLIC,24,2,24,2011-02-28 08:43:00,2011-10-07 10:37:00,221
12782,4,11,3862.24,5,5,5,Champions,PORTUGAL,217,11,141,2010-07-08 13:31:00,2011-12-05 09:16:00,514
